Date,Description,Amount,Transaction Type,Category,Account Name,date
08-13-2023,Uber,80.03,debit,Bills,Credit Card,2023-08-13
08-13-2023,Restaurant,107.93,debit,Bills,Credit Card,2023-08-13
08-13-2023,Credit Transaction,12.77,credit,Cashback Rewards,Savings,2023-08-13
08-13-2023,Monthly direct deposit - Salary,4500.0,credit,Salary,Savings,2023-08-13
08-13-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-08-13
08-14-2023,Mall,58.19,debit,Bills,Credit Card,2023-08-14
08-14-2023,Uber,25.22,debit,Travel,Credit Card,2023-08-14
08-15-2023,Netflix,48.16,debit,Shopping,Credit Card,2023-08-15
08-16-2023,Netflix,17.21,debit,Entertainment,Credit Card,2023-08-16
08-16-2023,Restaurant,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-16
08-17-2023,Mall,64.49,debit,Shopping,Credit Card,2023-08-17
08-17-2023,Restaurant,23.85,debit,Travel,Credit Card,2023-08-17
08-17-2023,Restaurant,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-17
08-17-2023,Mall,99.82,debit,Restaurants,Credit Card,2023-08-17
08-17-2023,Credit Transaction,5.71,credit,Cashback Rewards,Savings,2023-08-17
08-17-2023,Netflix,24.99,debit,Travel,Credit Card,2023-08-17
08-18-2023,Credit Transaction,12.46,credit,Cashback Rewards,Savings,2023-08-18
08-18-2023,Amazon,25.1,debit,Travel,Credit Card,2023-08-18
08-18-2023,Credit Transaction,22.26,credit,Dividends,Savings,2023-08-18
08-18-2023,Mall,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-18
08-19-2023,Uber,80.3,debit,Restaurants,Credit Card,2023-08-19
08-19-2023,Netflix,22.2,debit,Travel,Credit Card,2023-08-19
08-20-2023,Credit Transaction,13.27,credit,Cashback Rewards,Savings,2023-08-20
08-20-2023,Restaurant,23.87,debit,Travel,Credit Card,2023-08-20
08-20-2023,Netflix,56.34,debit,Restaurants,Credit Card,2023-08-20
08-21-2023,Uber,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-21
08-21-2023,Restaurant,24.53,debit,Travel,Credit Card,2023-08-21
08-21-2023,Uber,17.17,debit,Entertainment,Credit Card,2023-08-21
08-21-2023,Netflix,75.44,debit,Bills,Credit Card,2023-08-21
08-21-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-08-21
08-21-2023,Netflix,23.51,debit,Travel,Credit Card,2023-08-21
08-21-2023,Netflix,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-21
08-22-2023,Credit Transaction,21.62,credit,Dividends,Savings,2023-08-22
08-23-2023,Uber,84.19,debit,Bills,Credit Card,2023-08-23
08-23-2023,Netflix,16.71,debit,Entertainment,Credit Card,2023-08-23
08-23-2023,Mall,1102.0,debit,Mortgage & Rent,Credit Card,2023-08-23
08-23-2023,Mall,24.78,debit,Travel,Credit Card,2023-08-23
08-24-2023,Restaurant,19.17,debit,Travel,Credit Card,2023-08-24
08-24-2023,Mall,22.34,debit,Travel,Credit Card,2023-08-24
08-24-2023,Credit Transaction,4.0,credit,Cashback Rewards,Savings,2023-08-24
08-24-2023,Uber,91.93,debit,Restaurants,Credit Card,2023-08-24
08-25-2023,Mall,22.88,debit,Travel,Credit Card,2023-08-25
08-26-2023,Amazon,56.99,debit,Shopping,Credit Card,2023-08-26
08-26-2023,Mall,94.04,debit,Restaurants,Credit Card,2023-08-26
08-26-2023,Restaurant,21.4,debit,Travel,Credit Card,2023-08-26
08-27-2023,Mall,18.26,debit,Travel,Credit Card,2023-08-27
08-28-2023,Netflix,66.15,debit,Shopping,Credit Card,2023-08-28
09-01-2023,Mall,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-01
09-01-2023,Uber,92.65,debit,Bills,Credit Card,2023-09-01
09-01-2023,Rent,1105.0,debit,Mortgage & Rent,Checking,2023-09-01
09-02-2023,Amazon,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-02
09-02-2023,Restaurant,86.4,debit,Bills,Credit Card,2023-09-02
09-03-2023,Restaurant,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-03
09-03-2023,Uber,73.65,debit,Restaurants,Credit Card,2023-09-03
09-03-2023,Credit Transaction,4.41,credit,Cashback Rewards,Savings,2023-09-03
09-04-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-09-04
09-04-2023,Uber,59.81,debit,Shopping,Credit Card,2023-09-04
09-04-2023,Netflix,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-04
09-04-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-09-04
09-04-2023,Restaurant,59.21,debit,Restaurants,Credit Card,2023-09-04
09-05-2023,Amazon,58.38,debit,Restaurants,Credit Card,2023-09-05
09-05-2023,Restaurant,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-05
09-06-2023,Netflix,22.26,debit,Travel,Credit Card,2023-09-06
09-06-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-09-06
09-06-2023,Restaurant,17.76,debit,Entertainment,Credit Card,2023-09-06
09-06-2023,Credit Transaction,11.43,credit,Cashback Rewards,Savings,2023-09-06
09-07-2023,Uber,19.5,debit,Travel,Credit Card,2023-09-07
09-07-2023,Netflix,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-07
09-08-2023,Amazon,84.43,debit,Bills,Credit Card,2023-09-08
09-08-2023,Uber,20.67,debit,Travel,Credit Card,2023-09-08
09-08-2023,Netflix,90.95,debit,Shopping,Credit Card,2023-09-08
09-08-2023,Mall,16.09,debit,Travel,Credit Card,2023-09-08
09-09-2023,Restaurant,109.59,debit,Restaurants,Credit Card,2023-09-09
09-09-2023,Netflix,53.34,debit,Shopping,Credit Card,2023-09-09
09-09-2023,Netflix,81.31,debit,Bills,Credit Card,2023-09-09
09-10-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-09-10
09-11-2023,Uber,15.09,debit,Entertainment,Credit Card,2023-09-11
09-11-2023,Amazon,56.3,debit,Shopping,Credit Card,2023-09-11
09-12-2023,Credit Transaction,13.92,credit,Cashback Rewards,Savings,2023-09-12
09-12-2023,Netflix,63.14,debit,Shopping,Credit Card,2023-09-12
09-13-2023,Uber,5.92,debit,Entertainment,Credit Card,2023-09-13
09-13-2023,Uber,41.95,debit,Bills,Credit Card,2023-09-13
09-13-2023,Monthly direct deposit - Salary,4500.0,credit,Salary,Savings,2023-09-13
09-13-2023,Uber,52.42,debit,Shopping,Credit Card,2023-09-13
09-13-2023,Mall,18.52,debit,Travel,Credit Card,2023-09-13
09-14-2023,Amazon,67.12,debit,Bills,Credit Card,2023-09-14
09-14-2023,Mall,75.48,debit,Bills,Credit Card,2023-09-14
09-14-2023,Netflix,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-14
09-14-2023,Mall,11.31,debit,Entertainment,Credit Card,2023-09-14
09-15-2023,Uber,73.47,debit,Shopping,Credit Card,2023-09-15
09-15-2023,Uber,73.19,debit,Bills,Credit Card,2023-09-15
09-16-2023,Restaurant,55.78,debit,Bills,Credit Card,2023-09-16
09-16-2023,Amazon,17.78,debit,Entertainment,Credit Card,2023-09-16
09-16-2023,Amazon,40.23,debit,Bills,Credit Card,2023-09-16
09-16-2023,Amazon,76.94,debit,Bills,Credit Card,2023-09-16
09-17-2023,Restaurant,64.07,debit,Restaurants,Credit Card,2023-09-17
09-17-2023,Uber,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-17
09-17-2023,Restaurant,13.32,debit,Travel,Credit Card,2023-09-17
09-18-2023,Uber,12.61,debit,Entertainment,Credit Card,2023-09-18
09-18-2023,Restaurant,82.6,debit,Shopping,Credit Card,2023-09-18
09-18-2023,Netflix,89.04,debit,Shopping,Credit Card,2023-09-18
09-18-2023,Restaurant,62.42,debit,Bills,Credit Card,2023-09-18
09-18-2023,Credit Transaction,11.68,credit,Cashback Rewards,Savings,2023-09-18
09-18-2023,Mall,82.51,debit,Bills,Credit Card,2023-09-18
09-19-2023,Netflix,106.62,debit,Restaurants,Credit Card,2023-09-19
09-19-2023,Amazon,93.97,debit,Bills,Credit Card,2023-09-19
09-19-2023,Mall,15.82,debit,Entertainment,Credit Card,2023-09-19
09-20-2023,Credit Transaction,3.99,credit,Cashback Rewards,Savings,2023-09-20
09-20-2023,Amazon,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-20
09-21-2023,Netflix,12.6,debit,Travel,Credit Card,2023-09-21
09-21-2023,Mall,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-21
09-22-2023,Mall,71.47,debit,Shopping,Credit Card,2023-09-22
09-23-2023,Uber,17.18,debit,Travel,Credit Card,2023-09-23
09-23-2023,Netflix,84.08,debit,Bills,Credit Card,2023-09-23
09-23-2023,Netflix,16.74,debit,Entertainment,Credit Card,2023-09-23
09-23-2023,Mall,11.53,debit,Entertainment,Credit Card,2023-09-23
09-23-2023,Mall,26.22,debit,Travel,Credit Card,2023-09-23
09-24-2023,Restaurant,73.64,debit,Shopping,Credit Card,2023-09-24
09-24-2023,Netflix,55.6,debit,Restaurants,Credit Card,2023-09-24
09-24-2023,Restaurant,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-24
09-25-2023,Credit Transaction,51.43,credit,Dividends,Savings,2023-09-25
09-25-2023,Credit Transaction,35.38,credit,Dividends,Savings,2023-09-25
09-25-2023,Netflix,12.26,debit,Entertainment,Credit Card,2023-09-25
09-25-2023,Netflix,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-25
09-26-2023,Restaurant,58.45,debit,Restaurants,Credit Card,2023-09-26
09-26-2023,Restaurant,74.51,debit,Shopping,Credit Card,2023-09-26
09-27-2023,Uber,61.25,debit,Shopping,Credit Card,2023-09-27
09-27-2023,Uber,28.55,debit,Travel,Credit Card,2023-09-27
09-28-2023,Amazon,59.83,debit,Bills,Credit Card,2023-09-28
09-28-2023,Mall,76.61,debit,Bills,Credit Card,2023-09-28
09-28-2023,Restaurant,1105.0,debit,Mortgage & Rent,Credit Card,2023-09-28
10-01-2023,Rent,1108.0,debit,Mortgage & Rent,Checking,2023-10-01
10-01-2023,Restaurant,71.8,debit,Bills,Credit Card,2023-10-01
10-02-2023,Credit Transaction,7.8,credit,Cashback Rewards,Savings,2023-10-02
10-02-2023,Restaurant,19.64,debit,Entertainment,Credit Card,2023-10-02
10-02-2023,Amazon,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-02
10-02-2023,Restaurant,55.45,debit,Bills,Credit Card,2023-10-02
10-03-2023,Credit Transaction,3.48,credit,Cashback Rewards,Savings,2023-10-03
10-03-2023,Restaurant,33.42,debit,Restaurants,Credit Card,2023-10-03
10-03-2023,Netflix,49.25,debit,Shopping,Credit Card,2023-10-03
10-03-2023,Mall,92.4,debit,Restaurants,Credit Card,2023-10-03
10-03-2023,Amazon,77.89,debit,Restaurants,Credit Card,2023-10-03
10-04-2023,Netflix,48.44,debit,Shopping,Credit Card,2023-10-04
10-04-2023,Uber,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-04
10-05-2023,Credit Transaction,44.53,credit,Dividends,Savings,2023-10-05
10-06-2023,Restaurant,84.55,debit,Shopping,Credit Card,2023-10-06
10-06-2023,Credit Transaction,14.53,credit,Cashback Rewards,Savings,2023-10-06
10-07-2023,Restaurant,15.52,debit,Entertainment,Credit Card,2023-10-07
10-07-2023,Netflix,17.01,debit,Entertainment,Credit Card,2023-10-07
10-07-2023,Netflix,23.29,debit,Restaurants,Credit Card,2023-10-07
10-08-2023,Restaurant,29.82,debit,Travel,Credit Card,2023-10-08
10-09-2023,Mall,27.55,debit,Travel,Credit Card,2023-10-09
10-09-2023,Netflix,89.44,debit,Bills,Credit Card,2023-10-09
10-10-2023,Restaurant,94.57,debit,Restaurants,Credit Card,2023-10-10
10-10-2023,Amazon,19.14,debit,Entertainment,Credit Card,2023-10-10
10-10-2023,Uber,76.78,debit,Shopping,Credit Card,2023-10-10
10-10-2023,Restaurant,64.56,debit,Bills,Credit Card,2023-10-10
10-11-2023,Netflix,76.21,debit,Bills,Credit Card,2023-10-11
10-11-2023,Uber,73.6,debit,Bills,Credit Card,2023-10-11
10-11-2023,Mall,30.55,debit,Travel,Credit Card,2023-10-11
10-11-2023,Amazon,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-11
10-11-2023,Uber,60.99,debit,Bills,Credit Card,2023-10-11
10-12-2023,Credit Transaction,3.15,credit,Cashback Rewards,Savings,2023-10-12
10-12-2023,Netflix,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-12
10-12-2023,Mall,32.89,debit,Travel,Credit Card,2023-10-12
10-13-2023,Credit Transaction,42.06,credit,Dividends,Savings,2023-10-13
10-13-2023,Restaurant,59.22,debit,Shopping,Credit Card,2023-10-13
10-13-2023,Monthly direct deposit - Salary,4500.0,credit,Salary,Savings,2023-10-13
10-14-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-10-14
10-14-2023,Mall,47.05,debit,Shopping,Credit Card,2023-10-14
10-14-2023,Netflix,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-14
10-14-2023,Netflix,71.01,debit,Bills,Credit Card,2023-10-14
10-15-2023,Mall,56.06,debit,Restaurants,Credit Card,2023-10-15
10-15-2023,Uber,26.38,debit,Restaurants,Credit Card,2023-10-15
10-15-2023,Mall,7.82,debit,Travel,Credit Card,2023-10-15
10-15-2023,Restaurant,17.32,debit,Entertainment,Credit Card,2023-10-15
10-16-2023,Credit Transaction,5.09,credit,Cashback Rewards,Savings,2023-10-16
10-16-2023,Uber,54.4,debit,Bills,Credit Card,2023-10-16
10-17-2023,Uber,18.65,debit,Entertainment,Credit Card,2023-10-17
10-18-2023,Mall,16.1,debit,Entertainment,Credit Card,2023-10-18
10-18-2023,Amazon,79.23,debit,Bills,Credit Card,2023-10-18
10-18-2023,Mall,41.5,debit,Restaurants,Credit Card,2023-10-18
10-18-2023,Netflix,20.49,debit,Travel,Credit Card,2023-10-18
10-18-2023,Netflix,1108.0,debit,Mortgage & Rent,Credit Card,2023-10-18
10-19-2023,Netflix,19.04,debit,Entertainment,Credit Card,2023-10-19
10-19-2023,Restaurant,58.33,debit,Bills,Credit Card,2023-10-19
10-20-2023,Amazon,20.35,debit,Entertainment,Credit Card,2023-10-20
10-21-2023,Credit Transaction,28.0,credit,Dividends,Savings,2023-10-21
10-21-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-10-21
10-21-2023,Uber,25.8,debit,Travel,Credit Card,2023-10-21
10-21-2023,Restaurant,19.43,debit,Entertainment,Credit Card,2023-10-21
10-21-2023,Mall,82.47,debit,Bills,Credit Card,2023-10-21
10-21-2023,Mall,51.72,debit,Bills,Credit Card,2023-10-21
10-23-2023,Netflix,1.71,debit,Travel,Credit Card,2023-10-23
10-23-2023,Credit Transaction,30.21,credit,Dividends,Savings,2023-10-23
10-24-2023,Amazon,20.62,debit,Travel,Credit Card,2023-10-24
10-25-2023,Restaurant,83.46,debit,Shopping,Credit Card,2023-10-25
10-25-2023,Uber,50.64,debit,Bills,Credit Card,2023-10-25
10-26-2023,Netflix,89.58,debit,Shopping,Credit Card,2023-10-26
10-26-2023,Uber,76.76,debit,Restaurants,Credit Card,2023-10-26
10-27-2023,Credit Transaction,26.28,credit,Dividends,Savings,2023-10-27
10-27-2023,Restaurant,8.32,debit,Travel,Credit Card,2023-10-27
10-28-2023,Restaurant,17.43,debit,Entertainment,Credit Card,2023-10-28
10-28-2023,Mall,74.13,debit,Restaurants,Credit Card,2023-10-28
10-28-2023,Uber,29.61,debit,Travel,Credit Card,2023-10-28
11-01-2023,Credit Transaction,7.85,credit,Cashback Rewards,Savings,2023-11-01
11-01-2023,Rent,1106.0,debit,Mortgage & Rent,Checking,2023-11-01
11-01-2023,Amazon,64.53,debit,Shopping,Credit Card,2023-11-01
11-02-2023,Mall,56.56,debit,Bills,Credit Card,2023-11-02
11-02-2023,Mall,29.72,debit,Travel,Credit Card,2023-11-02
11-02-2023,Mall,14.17,debit,Travel,Credit Card,2023-11-02
11-02-2023,Mall,23.0,debit,Entertainment,Credit Card,2023-11-02
11-03-2023,Credit Transaction,51.85,credit,Dividends,Savings,2023-11-03
11-03-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-03
11-04-2023,Netflix,69.28,debit,Bills,Credit Card,2023-11-04
11-04-2023,Credit Transaction,9.51,credit,Cashback Rewards,Savings,2023-11-04
11-04-2023,Uber,60.16,debit,Bills,Credit Card,2023-11-04
11-04-2023,Amazon,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-04
11-05-2023,Restaurant,12.85,debit,Travel,Credit Card,2023-11-05
11-05-2023,Amazon,18.59,debit,Travel,Credit Card,2023-11-05
11-05-2023,Amazon,26.67,debit,Entertainment,Credit Card,2023-11-05
11-05-2023,Amazon,24.87,debit,Travel,Credit Card,2023-11-05
11-06-2023,Uber,17.66,debit,Travel,Credit Card,2023-11-06
11-06-2023,Amazon,29.56,debit,Travel,Credit Card,2023-11-06
11-06-2023,Netflix,74.6,debit,Shopping,Credit Card,2023-11-06
11-06-2023,Mall,95.32,debit,Bills,Credit Card,2023-11-06
11-07-2023,Amazon,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-07
11-07-2023,Netflix,19.57,debit,Travel,Credit Card,2023-11-07
11-07-2023,Uber,23.76,debit,Entertainment,Credit Card,2023-11-07
11-07-2023,Amazon,21.44,debit,Entertainment,Credit Card,2023-11-07
11-07-2023,Amazon,21.11,debit,Entertainment,Credit Card,2023-11-07
11-08-2023,Mall,26.28,debit,Entertainment,Credit Card,2023-11-08
11-08-2023,Amazon,59.81,debit,Restaurants,Credit Card,2023-11-08
11-08-2023,Amazon,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-08
11-09-2023,Amazon,73.8,debit,Restaurants,Credit Card,2023-11-09
11-09-2023,Restaurant,25.28,debit,Entertainment,Credit Card,2023-11-09
11-09-2023,Amazon,26.61,debit,Travel,Credit Card,2023-11-09
11-09-2023,Credit Transaction,5.19,credit,Cashback Rewards,Savings,2023-11-09
11-09-2023,Credit Transaction,57.97,credit,Dividends,Savings,2023-11-09
11-09-2023,Credit Transaction,44.01,credit,Dividends,Savings,2023-11-09
11-10-2023,Credit Transaction,9.54,credit,Cashback Rewards,Savings,2023-11-10
11-11-2023,Credit Transaction,6.44,credit,Cashback Rewards,Savings,2023-11-11
11-12-2023,Netflix,104.61,debit,Restaurants,Credit Card,2023-11-12
11-12-2023,Credit Transaction,12.43,credit,Cashback Rewards,Savings,2023-11-12
11-12-2023,Netflix,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-12
11-12-2023,Uber,77.1,debit,Shopping,Credit Card,2023-11-12
11-12-2023,Uber,51.67,debit,Shopping,Credit Card,2023-11-12
11-13-2023,Uber,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-13
11-13-2023,Amazon,82.85,debit,Bills,Credit Card,2023-11-13
11-13-2023,Restaurant,91.41,debit,Restaurants,Credit Card,2023-11-13
11-13-2023,Monthly direct deposit - Salary,4500.0,credit,Salary,Savings,2023-11-13
11-14-2023,Mall,65.58,debit,Shopping,Credit Card,2023-11-14
11-15-2023,Credit Transaction,12.07,credit,Cashback Rewards,Savings,2023-11-15
11-15-2023,Amazon,31.56,debit,Travel,Credit Card,2023-11-15
11-15-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-15
11-15-2023,Netflix,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-15
11-16-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-16
11-16-2023,Restaurant,110.35,debit,Restaurants,Credit Card,2023-11-16
11-16-2023,Amazon,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-16
11-17-2023,Credit Transaction,36.32,credit,Dividends,Savings,2023-11-17
11-17-2023,Netflix,23.29,debit,Entertainment,Credit Card,2023-11-17
11-17-2023,Restaurant,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-17
11-17-2023,Netflix,115.3,debit,Restaurants,Credit Card,2023-11-17
11-18-2023,Restaurant,84.91,debit,Bills,Credit Card,2023-11-18
11-18-2023,Credit Transaction,13.32,credit,Cashback Rewards,Savings,2023-11-18
11-18-2023,Restaurant,73.22,debit,Bills,Credit Card,2023-11-18
11-18-2023,Credit Transaction,4.93,credit,Cashback Rewards,Savings,2023-11-18
11-19-2023,Credit Transaction,13.14,credit,Cashback Rewards,Savings,2023-11-19
11-19-2023,Netflix,89.61,debit,Shopping,Credit Card,2023-11-19
11-19-2023,Credit Transaction,11.53,credit,Cashback Rewards,Savings,2023-11-19
11-19-2023,Uber,71.89,debit,Bills,Credit Card,2023-11-19
11-19-2023,Uber,67.27,debit,Bills,Credit Card,2023-11-19
11-19-2023,Restaurant,21.19,debit,Entertainment,Credit Card,2023-11-19
11-20-2023,Netflix,21.54,debit,Entertainment,Credit Card,2023-11-20
11-20-2023,Restaurant,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-20
11-20-2023,Netflix,18.74,debit,Entertainment,Credit Card,2023-11-20
11-20-2023,Amazon,21.7,debit,Entertainment,Credit Card,2023-11-20
11-20-2023,Uber,85.32,debit,Shopping,Credit Card,2023-11-20
11-20-2023,Credit Transaction,20.56,credit,Dividends,Savings,2023-11-20
11-20-2023,Mall,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-20
11-20-2023,Credit Transaction,30.03,credit,Dividends,Savings,2023-11-20
11-21-2023,Netflix,98.36,debit,Restaurants,Credit Card,2023-11-21
11-21-2023,Mall,20.79,debit,Entertainment,Credit Card,2023-11-21
11-21-2023,Netflix,77.82,debit,Shopping,Credit Card,2023-11-21
11-21-2023,Restaurant,29.98,debit,Travel,Credit Card,2023-11-21
11-21-2023,Uber,74.68,debit,Bills,Credit Card,2023-11-21
11-22-2023,Credit Transaction,8.23,credit,Cashback Rewards,Savings,2023-11-22
11-22-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-22
11-22-2023,Amazon,88.01,debit,Restaurants,Credit Card,2023-11-22
11-22-2023,Mall,62.64,debit,Restaurants,Credit Card,2023-11-22
11-22-2023,Restaurant,54.35,debit,Restaurants,Credit Card,2023-11-22
11-22-2023,Uber,19.79,debit,Entertainment,Credit Card,2023-11-22
11-23-2023,Netflix,10.66,debit,Travel,Credit Card,2023-11-23
11-23-2023,Uber,23.89,debit,Entertainment,Credit Card,2023-11-23
11-23-2023,Restaurant,18.73,debit,Entertainment,Credit Card,2023-11-23
11-23-2023,Amazon,79.31,debit,Bills,Credit Card,2023-11-23
11-24-2023,Mall,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-24
11-24-2023,Credit Transaction,22.51,credit,Dividends,Savings,2023-11-24
11-24-2023,Uber,24.73,debit,Entertainment,Credit Card,2023-11-24
11-24-2023,Restaurant,31.8,debit,Travel,Credit Card,2023-11-24
11-24-2023,Amazon,29.86,debit,Restaurants,Credit Card,2023-11-24
11-24-2023,Mall,21.76,debit,Entertainment,Credit Card,2023-11-24
11-25-2023,Amazon,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-25
11-25-2023,Credit Transaction,47.25,credit,Dividends,Savings,2023-11-25
11-25-2023,Mall,99.24,debit,Restaurants,Credit Card,2023-11-25
11-25-2023,Netflix,78.26,debit,Restaurants,Credit Card,2023-11-25
11-25-2023,Uber,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-25
11-26-2023,Amazon,53.39,debit,Bills,Credit Card,2023-11-26
11-26-2023,Credit Transaction,50.76,credit,Dividends,Savings,2023-11-26
11-26-2023,Mall,56.73,debit,Restaurants,Credit Card,2023-11-26
11-26-2023,Amazon,104.62,debit,Restaurants,Credit Card,2023-11-26
11-26-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-26
11-27-2023,Credit Transaction,4500.0,credit,Salary,Savings,2023-11-27
11-27-2023,Mall,1106.0,debit,Mortgage & Rent,Credit Card,2023-11-27
11-27-2023,Restaurant,74.71,debit,Bills,Credit Card,2023-11-27
11-27-2023,Restaurant,80.58,debit,Shopping,Credit Card,2023-11-27
